,method,region,quantile,lb,ub
10318,pwm,TURKEY,0.99,0.02371961024319774,0.060994560797746074
10319,pwm,TURKEY,0.99,0.040302555847688507,0.0866177153184544
10320,pwm,TURKEY,0.99,0.035217553556213574,0.07987742407138301
10321,pwm,TURKEY,0.99,0.023614681154490474,0.062077762590265616
10322,pwm,TURKEY,0.99,0.029571868731479177,0.07166766977791138
10323,pwm,TURKEY,0.99,0.03765686939418785,0.08270617090002852
10324,pwm,TURKEY,0.99,0.050503297744498694,0.10188933164848894
10325,pwm,TURKEY,0.99,0.036178179678632176,0.08130111750683436
10326,pwm,TURKEY,0.99,0.022268773841085016,0.06010978185860706
10327,pwm,TURKEY,0.99,0.038478905774663535,0.08459943646192603
10328,pwm,TURKEY,0.99,0.03922945406241168,0.08420485972257352
10329,pwm,TURKEY,0.99,0.026861423648172157,0.06718409529061603
10330,pwm,TURKEY,0.99,0.06554453056407591,0.11905719422217036
10331,pwm,TURKEY,0.99,0.03527693487463317,0.07137745250456567
10332,pwm,TURKEY,0.99,0.04249001043857629,0.0903441227328853
10333,pwm,TURKEY,0.99,0.020203964347936237,0.05603026121201312
10334,pwm,TURKEY,0.99,0.048043322506012086,0.09741083050662573
10335,pwm,TURKEY,0.99,0.030653346008463443,0.07243602918877788
10336,pwm,TURKEY,0.99,0.03542591138952214,0.08008234284546868
10337,pwm,TURKEY,0.99,0.06057045511259765,0.11625054706381281
10338,pwm,TURKEY,0.99,0.04291440729579985,0.08518653023533765
10339,pwm,TURKEY,0.99,0.046283250088511675,0.09533924036657984
10340,pwm,TURKEY,0.99,0.037360623585474845,0.08323902311993081
10341,pwm,TURKEY,0.99,0.06409746101003229,0.120104658836923
10342,pwm,TURKEY,0.99,0.038970487112882035,0.076193199707038
10343,pwm,TURKEY,0.99,0.04711899860747437,0.0888944524868589
10344,pwm,TURKEY,0.99,0.03135977181069096,0.07401834668587325
10345,pwm,TURKEY,0.99,0.019186630378415084,0.05495578794674495
10346,pwm,TURKEY,0.99,0.047396544991554206,0.09720509604753771
10347,pwm,TURKEY,0.99,0.04867384771342817,0.09705971966234518
10348,pwm,TURKEY,0.99,0.04161674814784824,0.08900656269276341
10349,pwm,TURKEY,0.99,0.04162984093541435,0.08921629420464983
10350,pwm,TURKEY,0.99,0.05746275846294056,0.11130875761226204
10351,pwm,TURKEY,0.99,0.051049285499685085,0.10204939069463413
10352,pwm,TURKEY,0.99,0.04150998360683451,0.08812806672642906
10353,pwm,TURKEY,0.99,0.035590868119059996,0.08011611980222619
10354,pwm,TURKEY,0.99,0.054380520175750256,0.10702203212507226
10355,pwm,TURKEY,0.99,0.026196085691355404,0.0660443006618037
10356,pwm,TURKEY,0.99,0.03990292187988499,0.08541658733929763
10357,pwm,TURKEY,0.99,0.07007944590531932,0.12767389888075298
10358,pwm,TURKEY,0.99,0.042905121207847764,0.09111552352968252
10359,pwm,TURKEY,0.99,0.023416149104824986,0.06178488209619153
10360,pwm,TURKEY,0.99,0.028155668131600947,0.06923568425847922
10361,pwm,TURKEY,0.99,0.04290994111890501,0.09105058112343382
10362,pwm,TURKEY,0.99,0.03497642445860978,0.0786952301287039
10363,pwm,TURKEY,0.99,0.039485701646691136,0.08608459561131114
10364,pwm,TURKEY,0.99,0.0308650435907123,0.07333044624868947
10365,pwm,TURKEY,0.99,0.029657429764661646,0.0702975947608169
10366,pwm,TURKEY,0.99,0.045398529771716996,0.09345097172859806
10367,pwm,TURKEY,0.99,0.015762181036496282,0.049411901600058594
10368,pwm,TURKEY,0.99,0.06858917493849179,0.10982229485109217
10369,pwm,TURKEY,0.99,0.03776361217750577,0.08356391029598459
10370,pwm,TURKEY,0.99,0.03465473574111742,0.0780559556713207
10371,pwm,TURKEY,0.99,0.026545868432009987,0.06648299369842256
10372,pwm,TURKEY,0.99,0.03941458476146512,0.08519197966948501
10373,pwm,TURKEY,0.99,0.026252009393231506,0.0630790827412226
10374,pwm,TURKEY,0.99,0.03915399905127328,0.08558253594928089
10375,pwm,TURKEY,0.99,0.02497105761523738,0.0642494584563886
10376,pwm,TURKEY,0.99,0.048195159188409435,0.09886238740714057
10377,pwm,TURKEY,0.99,0.03242492631071182,0.07551261144759869
10378,pwm,TURKEY,0.99,0.03311431012377998,0.0749300831390379
10379,pwm,TURKEY,0.99,0.02836299463848705,0.06912043322863973
10380,pwm,TURKEY,0.99,0.03860396212361648,0.08484330267849322
10381,pwm,TURKEY,0.99,0.0271007168072611,0.06782919805286068
10382,pwm,TURKEY,0.99,0.05646881844472198,0.10771099051349514
10383,pwm,TURKEY,0.99,0.030513548187805554,0.07106251718081295
10384,pwm,TURKEY,0.99,0.044939158266226895,0.09014142832805816
10385,pwm,TURKEY,0.99,0.03841589061873671,0.08433014156702809
10386,pwm,TURKEY,0.99,0.02648422395627094,0.062254989920462876
10387,pwm,TURKEY,0.99,0.04080406179747753,0.08699948211578724
10388,pwm,TURKEY,0.99,0.043828445866755196,0.09278779237075839
10389,pwm,TURKEY,0.99,0.02295550975385375,0.059204593210009225
10390,pwm,TURKEY,0.99,0.021651496931412346,0.05889050818234548
10391,pwm,TURKEY,0.99,0.03145838011512736,0.07415327081211147
10392,pwm,TURKEY,0.99,0.04695326624105972,0.09654106078919834
10393,pwm,TURKEY,0.99,0.014104057637820362,0.046492483857093196
10394,pwm,TURKEY,0.99,0.029113520032665482,0.0702755154560768
10395,pwm,TURKEY,0.99,0.05396252908468228,0.10436028235339252
10396,pwm,TURKEY,0.99,0.0391629330949047,0.0853122637414815
10397,pwm,TURKEY,0.99,0.04615729617103586,0.09535231060605155
10398,pwm,TURKEY,0.99,0.03873846872626818,0.08456153825423156
10399,pwm,TURKEY,0.99,0.03346710886133048,0.07819110015652174
10400,pwm,TURKEY,0.995,0.028389681804182793,0.06646945824925858
10401,pwm,TURKEY,0.995,0.04729873210650101,0.09652631079885104
10402,pwm,TURKEY,0.995,0.03554439003974121,0.08026212364880213
10403,pwm,TURKEY,0.995,0.027953431197563796,0.06354821015540355
10404,pwm,TURKEY,0.995,0.03654401094860546,0.0817398301619952
10405,pwm,TURKEY,0.995,0.026777532310996992,0.06719814341076921
10406,pwm,TURKEY,0.995,0.04111297831635454,0.08826220567132162
10407,pwm,TURKEY,0.995,0.04096993919198983,0.08824037468175708
10408,pwm,TURKEY,0.995,0.026345496722482112,0.06642793520209854
10409,pwm,TURKEY,0.995,0.028144165334439662,0.06908983610594545
10410,pwm,TURKEY,0.995,0.028942992163597407,0.07034314943849124
10411,pwm,TURKEY,0.995,0.036999895761663876,0.08248640418628674
10412,pwm,TURKEY,0.995,0.029805559925682904,0.07167030040692723
10413,pwm,TURKEY,0.995,0.02343756091556083,0.06080498758388181
10414,pwm,TURKEY,0.995,0.03464413062640318,0.07880192356715142
10415,pwm,TURKEY,0.995,0.023071721081599435,0.06121573760771869
10416,pwm,TURKEY,0.995,0.035262401748950796,0.07984698266463897
10417,pwm,TURKEY,0.995,0.05347988140983313,0.08051994296428465
10418,pwm,TURKEY,0.995,0.02371961024319774,0.060994560797746074
10419,pwm,TURKEY,0.995,0.040302555847688507,0.0866177153184544
10420,pwm,TURKEY,0.995,0.035217553556213574,0.07987742407138301
10421,pwm,TURKEY,0.995,0.023614681154490474,0.062077762590265616
10422,pwm,TURKEY,0.995,0.029571868731479177,0.07166766977791138
10423,pwm,TURKEY,0.995,0.03765686939418785,0.08270617090002852
10424,pwm,TURKEY,0.995,0.050503297744498694,0.10188933164848894
10425,pwm,TURKEY,0.995,0.036178179678632176,0.08130111750683436
10426,pwm,TURKEY,0.995,0.022268773841085016,0.06010978185860706
10427,pwm,TURKEY,0.995,0.038478905774663535,0.08459943646192603
10428,pwm,TURKEY,0.995,0.03922945406241168,0.08420485972257352
10429,pwm,TURKEY,0.995,0.026861423648172157,0.06718409529061603
10430,pwm,TURKEY,0.995,0.06554453056407591,0.11905719422217036
10431,pwm,TURKEY,0.995,0.03527693487463317,0.07137745250456567
10432,pwm,TURKEY,0.995,0.04249001043857629,0.0903441227328853
10433,pwm,TURKEY,0.995,0.020203964347936237,0.05603026121201312
10434,pwm,TURKEY,0.995,0.048043322506012086,0.09741083050662573
10435,pwm,TURKEY,0.995,0.030653346008463443,0.07243602918877788
10436,pwm,TURKEY,0.995,0.03542591138952214,0.08008234284546868
10437,pwm,TURKEY,0.995,0.06057045511259765,0.11625054706381281
10438,pwm,TURKEY,0.995,0.04291440729579985,0.08518653023533765
10439,pwm,TURKEY,0.995,0.046283250088511675,0.09533924036657984
10440,pwm,TURKEY,0.995,0.037360623585474845,0.08323902311993081
10441,pwm,TURKEY,0.995,0.06409746101003229,0.120104658836923
10442,pwm,TURKEY,0.995,0.038970487112882035,0.076193199707038
10443,pwm,TURKEY,0.995,0.04711899860747437,0.0888944524868589
10444,pwm,TURKEY,0.995,0.03135977181069096,0.07401834668587325
10445,pwm,TURKEY,0.995,0.019186630378415084,0.05495578794674495
10446,pwm,TURKEY,0.995,0.047396544991554206,0.09720509604753771
10447,pwm,TURKEY,0.995,0.04867384771342817,0.09705971966234518
10448,pwm,TURKEY,0.995,0.04161674814784824,0.08900656269276341
10449,pwm,TURKEY,0.995,0.04162984093541435,0.08921629420464983
10450,pwm,TURKEY,0.995,0.05746275846294056,0.11130875761226204
10451,pwm,TURKEY,0.995,0.051049285499685085,0.10204939069463413
10452,pwm,TURKEY,0.995,0.04150998360683451,0.08812806672642906
10453,pwm,TURKEY,0.995,0.035590868119059996,0.08011611980222619
10454,pwm,TURKEY,0.995,0.054380520175750256,0.10702203212507226
10455,pwm,TURKEY,0.995,0.026196085691355404,0.0660443006618037
10456,pwm,TURKEY,0.995,0.03990292187988499,0.08541658733929763
10457,pwm,TURKEY,0.995,0.07007944590531932,0.12767389888075298
10458,pwm,TURKEY,0.995,0.042905121207847764,0.09111552352968252
10459,pwm,TURKEY,0.995,0.023416149104824986,0.06178488209619153
10460,pwm,TURKEY,0.995,0.028155668131600947,0.06923568425847922
10461,pwm,TURKEY,0.995,0.04290994111890501,0.09105058112343382
10462,pwm,TURKEY,0.995,0.03497642445860978,0.0786952301287039
10463,pwm,TURKEY,0.995,0.039485701646691136,0.08608459561131114
10464,pwm,TURKEY,0.995,0.0308650435907123,0.07333044624868947
10465,pwm,TURKEY,0.995,0.029657429764661646,0.0702975947608169
10466,pwm,TURKEY,0.995,0.045398529771716996,0.09345097172859806
10467,pwm,TURKEY,0.995,0.015762181036496282,0.049411901600058594
10468,pwm,TURKEY,0.995,0.06858917493849179,0.10982229485109217
10469,pwm,TURKEY,0.995,0.03776361217750577,0.08356391029598459
10470,pwm,TURKEY,0.995,0.03465473574111742,0.0780559556713207
10471,pwm,TURKEY,0.995,0.026545868432009987,0.06648299369842256
10472,pwm,TURKEY,0.995,0.03941458476146512,0.08519197966948501
10473,pwm,TURKEY,0.995,0.026252009393231506,0.0630790827412226
10474,pwm,TURKEY,0.995,0.03915399905127328,0.08558253594928089
10475,pwm,TURKEY,0.995,0.02497105761523738,0.0642494584563886
10476,pwm,TURKEY,0.995,0.048195159188409435,0.09886238740714057
10477,pwm,TURKEY,0.995,0.03242492631071182,0.07551261144759869
10478,pwm,TURKEY,0.995,0.03311431012377998,0.0749300831390379
10479,pwm,TURKEY,0.995,0.02836299463848705,0.06912043322863973
10480,pwm,TURKEY,0.995,0.03860396212361648,0.08484330267849322
10481,pwm,TURKEY,0.995,0.0271007168072611,0.06782919805286068
10482,pwm,TURKEY,0.995,0.05646881844472198,0.10771099051349514
10483,pwm,TURKEY,0.995,0.030513548187805554,0.07106251718081295
10484,pwm,TURKEY,0.995,0.044939158266226895,0.09014142832805816
10485,pwm,TURKEY,0.995,0.03841589061873671,0.08433014156702809
10486,pwm,TURKEY,0.995,0.02648422395627094,0.062254989920462876
10487,pwm,TURKEY,0.995,0.04080406179747753,0.08699948211578724
10488,pwm,TURKEY,0.995,0.043828445866755196,0.09278779237075839
10489,pwm,TURKEY,0.995,0.02295550975385375,0.059204593210009225
10490,pwm,TURKEY,0.995,0.021651496931412346,0.05889050818234548
10491,pwm,TURKEY,0.995,0.03145838011512736,0.07415327081211147
10492,pwm,TURKEY,0.995,0.04695326624105972,0.09654106078919834
10493,pwm,TURKEY,0.995,0.014104057637820362,0.046492483857093196
10494,pwm,TURKEY,0.995,0.029113520032665482,0.0702755154560768
10495,pwm,TURKEY,0.995,0.05396252908468228,0.10436028235339252
10496,pwm,TURKEY,0.995,0.0391629330949047,0.0853122637414815
10497,pwm,TURKEY,0.995,0.04615729617103586,0.09535231060605155
10498,pwm,TURKEY,0.995,0.03873846872626818,0.08456153825423156
10499,pwm,TURKEY,0.995,0.03346710886133048,0.07819110015652174
10500,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.052826124527494,0.09538679971807584
10501,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.027490099405447083,0.05959285041895154
10502,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03172369482049704,0.06617487841519827
10503,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03317130777453854,0.06825576411974701
10504,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03094836802156591,0.06536045386057028
10505,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05342606282532324,0.09606829027434573
10506,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.02998455204903105,0.06110700847123159
10507,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0335493731910847,0.0687768656698586
10508,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03770641698379342,0.07461557111819371
10509,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05282218116293022,0.0952383361354813
10510,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03640913074823934,0.06727317841278566
10511,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.027070364742817186,0.05947863705490106
10512,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0482491198350755,0.08978867249752878
10513,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03911013188339781,0.07721577917689763
10514,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.043377095615176865,0.08288940504737834
10515,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0568898254282226,0.09864342123638678
10516,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04415143458091738,0.08396357582964623
10517,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04579134135487102,0.08606436546830448
10518,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.024602615088369854,0.05598214041862005
10519,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.036041449400571746,0.0725345305207152
10520,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03763872537641579,0.07452454386816339
10521,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0398012799214161,0.07753967652467121
10522,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04694323815811919,0.08639230315512539
10523,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03428697024855453,0.06941792725578733
10524,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.024509311121115773,0.056435506257905964
10525,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05607056937445614,0.09946117428979763
10526,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04440521254785886,0.08392367876476395
10527,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03478392012452074,0.0703583348519811
10528,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05198944375628018,0.09468872758927704
10529,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.028389039643487338,0.06146689230991424
10530,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05440121632431377,0.09791527760329391
10531,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.036013460003412115,0.07250242282930491
10532,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0449312395917488,0.08452777764640534
10533,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04728850699631668,0.08824899031219584
10534,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03212392086036724,0.06721806343614169
10535,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05128979266750848,0.09296700662719033
10536,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03715481545121511,0.07395963153681491
10537,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.042542778994516466,0.081420673583615
10538,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0490857689244313,0.09015942643446691
10539,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.02652719099230333,0.058746159134652046
10540,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03534406669649697,0.07056572737698165
10541,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03739910717621273,0.07433766057896521
10542,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04690630779334572,0.08283525412048481
10543,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.034625774883244816,0.07025091988215244
10544,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.031499140850599905,0.06580915344704627
10545,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.06127022039715904,0.1042637431483702
10546,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03950131563246642,0.07724780887416863
10547,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04779071462738569,0.08855094613955754
10548,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05380369318236951,0.09712151969391664
10549,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04037373472046939,0.07669062579485576
10550,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0527595137895248,0.09546126319136941
10551,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0359057845880478,0.07044424928562441
10552,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.042800465359245504,0.08207247765507131
10553,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04001553540898037,0.07801367101168385
10554,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.040642040071149,0.07849460099083326
10555,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03498023948655693,0.07099600129624482
10556,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.050206334103300894,0.09214114867216336
10557,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05278550493443295,0.0954708912367017
10558,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03242059061404586,0.06721737343391077
10559,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04026583865572503,0.07817443865712918
10560,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05137215575119511,0.09335931565749823
10561,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04428240726872151,0.08265008793823783
10562,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03989805517539234,0.07725592264186489
10563,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04761267628185208,0.08787749186517858
10564,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.027690618570390506,0.06057938494787231
10565,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05608229988231544,0.09984246888795548
10566,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.043212413187594306,0.08066533445858645
10567,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.02783283666878946,0.058533520744823445
10568,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03452285270523941,0.07027956101090949
10569,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03883128643028506,0.07266443922481948
10570,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04372151069041948,0.07874347662146988
10571,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.07254927837890335,0.10340780074336706
10572,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0387712303563405,0.07612706665873113
10573,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.043951718287769996,0.08283268471088769
10574,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.035787548468725255,0.0718423870162588
10575,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.030488482909691916,0.0638157686126902
10576,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05005361873152605,0.09115689988882524
10577,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.028705853825017575,0.06187529426935278
10578,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.0356082663867274,0.07069555199298452
10579,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.05616249222234922,0.09974085220647363
10580,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03914976649763148,0.07457585142659959
10581,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.029169829293821174,0.06289641844830741
10582,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.047270894069741054,0.08795337198291855
10583,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.041620615630874956,0.08024771458540979
10584,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.02847489423994633,0.06153055594119555
10585,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.07341814306718962,0.08969176818580536
10586,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.031695632421788696,0.06658072964138513
10587,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.051118259856518765,0.0930547280819533
10588,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.016243387079740202,0.04244280288129275
10589,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04491761040925278,0.08435617321293885
10590,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.037902940291880086,0.07532199330583281
10591,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.02371211556161545,0.05472498679160042
10592,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.042857212548578966,0.08000493128038781
10593,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.04277034613405285,0.08154893840224872
10594,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03776664153236789,0.07481389075069321
10595,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.027720480619985676,0.06081934492192201
10596,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03806240447539413,0.07528426864521626
10597,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.03998602183873416,0.07847978085718961
10598,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.036433926418067614,0.07299356474310431
10599,pwm,HOKKAIDO_JAPAN_REGION,0.95,0.024145081888619326,0.05511707256591711
10600,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.052826124527494,0.09538679971807584
10601,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.027490099405447083,0.05959285041895154
10602,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03172369482049704,0.06617487841519827
10603,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03317130777453854,0.06825576411974701
10604,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03094836802156591,0.06536045386057028
10605,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05342606282532324,0.09606829027434573
10606,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.02998455204903105,0.06110700847123159
10607,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0335493731910847,0.0687768656698586
10608,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03770641698379342,0.07461557111819371
10609,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05282218116293022,0.0952383361354813
10610,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03640913074823934,0.06727317841278566
10611,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.027070364742817186,0.05947863705490106
10612,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0482491198350755,0.08978867249752878
10613,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03911013188339781,0.07721577917689763
10614,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.043377095615176865,0.08288940504737834
10615,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0568898254282226,0.09864342123638678
10616,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04415143458091738,0.08396357582964623
10617,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04579134135487102,0.08606436546830448
10618,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.024602615088369854,0.05598214041862005
10619,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.036041449400571746,0.0725345305207152
10620,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03763872537641579,0.07452454386816339
10621,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0398012799214161,0.07753967652467121
10622,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04694323815811919,0.08639230315512539
10623,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03428697024855453,0.06941792725578733
10624,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.024509311121115773,0.056435506257905964
10625,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05607056937445614,0.09946117428979763
10626,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04440521254785886,0.08392367876476395
10627,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03478392012452074,0.0703583348519811
10628,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05198944375628018,0.09468872758927704
10629,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.028389039643487338,0.06146689230991424
10630,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05440121632431377,0.09791527760329391
10631,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.036013460003412115,0.07250242282930491
10632,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0449312395917488,0.08452777764640534
10633,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04728850699631668,0.08824899031219584
10634,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03212392086036724,0.06721806343614169
10635,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05128979266750848,0.09296700662719033
10636,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03715481545121511,0.07395963153681491
10637,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.042542778994516466,0.081420673583615
10638,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0490857689244313,0.09015942643446691
10639,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.02652719099230333,0.058746159134652046
10640,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03534406669649697,0.07056572737698165
10641,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03739910717621273,0.07433766057896521
10642,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04690630779334572,0.08283525412048481
10643,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.034625774883244816,0.07025091988215244
10644,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.031499140850599905,0.06580915344704627
10645,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.06127022039715904,0.1042637431483702
10646,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03950131563246642,0.07724780887416863
10647,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04779071462738569,0.08855094613955754
10648,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05380369318236951,0.09712151969391664
10649,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04037373472046939,0.07669062579485576
10650,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0527595137895248,0.09546126319136941
10651,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.0359057845880478,0.07044424928562441
10652,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.042800465359245504,0.08207247765507131
10653,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.04001553540898037,0.07801367101168385
10654,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.040642040071149,0.07849460099083326
10655,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.03498023948655693,0.07099600129624482
10656,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.050206334103300894,0.09214114867216336
10657,pwm,HOKKAIDO_JAPAN_REGION,0.99,0.05278550493443295,0.0954708912367017
